year,AUS_female,AUS_male,AUT_female,AUT_male,BEL_female,BEL_male,BGR_female,BGR_male,BLR_female,BLR_male,CAN_female,CAN_male,CHE_female,CHE_male,CHL_female,CHL_male,CZE_female,CZE_male,DEUTE_female,DEUTE_male,DEUTNP_female,DEUTNP_male,DEUTW_female,DEUTW_male,DNK_female,DNK_male,ESP_female,ESP_male,EST_female,EST_male,FIN_female,FIN_male,FRACNP_female,FRACNP_male,FRATNP_female,FRATNP_male,GBR_NIR_female,GBR_NIR_male,GBR_NP_female,GBR_NP_male,GBR_SCO_female,GBR_SCO_male,GBRCENW_female,GBRCENW_male,GBRTENW_female,GBRTENW_male,GRC_female,GRC_male,HRV_female,HRV_male,HUN_female,HUN_male,IRL_female,IRL_male,ISL_female,ISL_male,ISR_female,ISR_male,ITA_female,ITA_male,JPN_female,JPN_male,KOR_female,KOR_male,LTU_female,LTU_male,LUX_female,LUX_male,LVA_female,LVA_male,NLD_female,NLD_male,NOR_female,NOR_male,NZL_MA_female,NZL_MA_male,NZL_NM_female,NZL_NM_male,NZL_NP_female,NZL_NP_male,POL_female,POL_male,PRT_female,PRT_male,RUS_female,RUS_male,SVK_female,SVK_male,SVN_female,SVN_male,SWE_female,SWE_male,TWN_female,TWN_male,UKR_female,UKR_male,USA_female,USA_male
1965,0.269999999999996,0.1799999999999926,-0.20000000000000284,-0.18000000000000682,-0.15000000000000568,-0.14000000000000057,0.28000000000000114,0.09000000000000341,-0.5300000000000011,-0.4300000000000068,0.07000000000000739,0.14000000000000057,-0.030000000000001137,0.29000000000000625,NA,NA,-0.2600000000000051,-0.37999999999999545,0.14000000000000057,0.0799999999999983,NA,NA,-0.14000000000000057,-0.009999999999990905,-0.14999999999999147,-0.10000000000000853,0.4300000000000068,0.39000000000000057,0.20999999999999375,0,-0.09999999999999432,-0.35999999999999943,-0.09999999999999432,-0.21000000000000796,-0.09999999999999432,-0.21000000000000796,0.04000000000000625,0.060000000000002274,0.01999999999999602,-0.04999999999999716,-0.10999999999999943,-0.10999999999999943,0.029999999999986926,-0.04999999999999716,0.029999999999986926,-0.04999999999999716,NA,NA,NA,NA,-0.3199999999999932,-0.29999999999999716,0.3499999999999943,0.060000000000002274,0.09000000000000341,0.480000000000004,NA,NA,-0.12000000000000455,-0.11999999999999034,0.0899999999999892,0.04999999999999716,NA,NA,-0.29999999999999716,-0.14999999999999147,-0.04999999999999716,0.6500000000000057,-0.030000000000001137,-0.539999999999992,-0.10999999999999943,-0.14000000000000057,0.46000000000000796,-0.1700000000000017,1.0300000000000011,-1.25,-0.01999999999999602,-0.09000000000000341,0,-0.1599999999999966,0.75,0.6500000000000057,1.1400000000000006,0.8200000000000003,-0.269999999999996,-0.5300000000000011,-0.6899999999999977,-0.8700000000000045,NA,NA,0.20999999999999375,0.11999999999999034,NA,NA,-0.4300000000000068,-0.6300000000000097,0.12000000000000455,-0.01999999999999602
1966,-0.1700000000000017,-0.09000000000000341,0.3500000000000085,0.2400000000000091,0.030000000000001137,0.10999999999999943,-0.06999999999999318,-0.09999999999999432,0.45999999999999375,0.20000000000000284,0.23999999999999488,0,0.18000000000000682,0.0899999999999892,NA,NA,0.3400000000000034,0.07000000000000739,0.3500000000000085,0.39000000000000057,NA,NA,0.10999999999999943,-0.04000000000000625,0.14000000000000057,0.01999999999999602,0.21999999999999886,0.28999999999999204,0.030000000000001137,-0.09000000000000341,0.3200000000000074,0.6599999999999966,0.46000000000000796,0.3499999999999943,0.46000000000000796,0.3499999999999943,-0.45999999999999375,-0.539999999999992,-0.0799999999999983,-0.0799999999999983,-0.0799999999999983,0.09000000000000341,-0.06999999999999318,-0.0799999999999983,-0.06999999999999318,-0.0799999999999983,NA,NA,NA,NA,0.6899999999999977,0.789999999999992,-0.5,-0.45000000000000284,-0.10999999999999943,-1.1599999999999966,NA,NA,0.7600000000000051,0.7000000000000028,0.8000000000000114,0.769999999999996,NA,NA,0.37000000000000455,0,-0.4399999999999977,0.1799999999999926,-0.25,0.19999999999998863,-0.01999999999999602,-0.09000000000000341,0.1799999999999926,0.35999999999999943,-1.3700000000000045,0.14999999999999858,0.14000000000000057,-0.3200000000000074,0.009999999999990905,-0.2600000000000051,0.5,0.3199999999999932,-0.36999999999999034,-0.5700000000000003,0.23999999999999488,-0.0799999999999983,0.37999999999999545,-0.09000000000000341,NA,NA,0.37999999999999545,0.10000000000000853,NA,NA,0.39000000000000057,0.12000000000000455,0.03999999999999204,-0.10999999999999943
1967,0.4900000000000091,0.2600000000000051,0.030000000000001137,-0.21999999999999886,0.4099999999999966,0.1700000000000017,-0.6000000000000085,-0.980000000000004,-0.23999999999999488,-0.18999999999999773,0.269999999999996,0.1600000000000108,0.45999999999999375,0.13000000000000966,NA,NA,-0.07000000000000739,-0.12000000000000455,0.20999999999999375,0.0799999999999983,NA,NA,0.29000000000000625,0.18999999999999773,0.5699999999999932,0.4100000000000108,0.28000000000000114,0.10999999999999943,0.4399999999999977,0.14000000000000057,0.4099999999999966,-0.029999999999986926,0.01999999999999602,-0.029999999999986926,0.01999999999999602,-0.029999999999986926,1.4399999999999977,1.3599999999999994,0.5900000000000034,0.6599999999999966,1.039999999999992,0.7800000000000011,0.5100000000000051,0.6199999999999903,0.5100000000000051,0.6199999999999903,NA,NA,NA,NA,-0.20000000000000284,-0.6400000000000006,1.0799999999999983,0.980000000000004,0.18999999999999773,0.8599999999999994,NA,NA,0.009999999999990905,0.05999999999998806,0.3499999999999943,0.3400000000000034,NA,NA,0.35999999999999943,-0.1700000000000017,0.519999999999996,0.2600000000000051,-0.37999999999999545,-0.23999999999999488,0.4399999999999977,0.13000000000000966,0.23000000000000398,-0.0799999999999983,1.4399999999999977,0.7100000000000009,0.28999999999999204,0.3500000000000085,0.3500000000000085,0.3400000000000034,-0.18999999999999773,-0.37999999999999545,0.8699999999999903,0.8300000000000054,-0.11999999999999034,-0.2600000000000051,0.5900000000000034,0.5100000000000051,NA,NA,0.09000000000000341,0.009999999999990905,NA,NA,-0.3499999999999943,-0.4200000000000017,0.35999999999999943,0.25
1968,-0.3299999999999983,-0.37000000000000455,0.14999999999999147,0.14000000000000057,-0.29999999999999716,-0.29999999999999716,0.7400000000000091,0.8200000000000074,0.28000000000000114,-0.03999999999999204,0.13000000000000966,0.1599999999999966,-0.18999999999999773,0.09999999999999432,NA,NA,-0.28000000000000114,-0.5700000000000074,-0.35999999999999943,-0.4099999999999966,NA,NA,-0.35999999999999943,-0.3299999999999983,0.21999999999999886,0.1599999999999966,0.3100000000000023,0.30000000000001137,-0.2600000000000051,-0.4399999999999977,-0.020000000000010232,-0.05000000000001137,0.01999999999999602,-0.030000000000001137,0.01999999999999602,-0.030000000000001137,-0.8900000000000006,-0.4200000000000017,-0.37000000000000455,-0.37999999999999545,-0.46999999999999886,-0.45999999999999375,-0.3400000000000034,-0.35999999999999943,-0.3400000000000034,-0.35999999999999943,NA,NA,NA,NA,-0.04999999999999716,-0.1799999999999926,-0.25,-0.35999999999999943,-0.09000000000000341,0.45999999999999375,NA,NA,-0.0899999999999892,-0.21999999999999886,0.29000000000000625,0.25,NA,NA,-0.3299999999999983,-0.29999999999999716,0.3299999999999983,0.7999999999999972,0.3200000000000074,-0.9899999999999949,-0.14000000000000057,-0.25,-0.14999999999999147,-0.10999999999999943,-0.9899999999999949,-1.1599999999999966,-0.3999999999999915,-0.28000000000000114,-0.37999999999999545,-0.28999999999999204,0.7199999999999989,0.5499999999999972,0.25,0.4299999999999997,0.11999999999999034,-0.29999999999999716,-0.3100000000000023,-0.6600000000000108,NA,NA,-0.1599999999999966,-0.14000000000000057,NA,NA,0.29999999999999716,-0.09999999999999432,-0.25,-0.39000000000000057
1969,0.45999999999999375,0.30000000000001137,-0.25,-0.20000000000000284,0.18999999999999773,-0.05000000000001137,-0.5200000000000102,-0.9000000000000057,-0.29999999999999716,-0.4200000000000017,0.22999999999998977,0.06999999999999318,0.12000000000000455,-0.0799999999999983,NA,NA,-0.3199999999999932,-0.6199999999999903,0.04000000000000625,-0.18000000000000682,NA,NA,-0.0799999999999983,-0.25,0.12000000000000455,0.0799999999999983,-0.4900000000000091,-0.5300000000000011,-0.029999999999986926,-0.539999999999992,0,-0.23999999999999488,-0.1700000000000017,-0.3500000000000085,-0.1700000000000017,-0.3500000000000085,0.14000000000000057,-0.769999999999996,0.060000000000002274,-0.09000000000000341,-0.010000000000005116,0.009999999999990905,0.06999999999999318,-0.0899999999999892,0.06999999999999318,-0.0899999999999892,NA,NA,NA,NA,0.07000000000000739,0,-0.18999999999999773,0,-0.03999999999999204,-0.4099999999999966,NA,NA,0.12999999999999545,-0.11999999999999034,0.3399999999999892,0.1700000000000017,NA,NA,-0.14000000000000057,-0.6000000000000085,-0.03999999999999204,-0.7600000000000051,0.009999999999990905,-0.480000000000004,-0.14999999999999147,-0.010000000000005116,-0.12000000000000455,-0.4099999999999966,0.75,-0.6000000000000014,0.4299999999999926,0.35999999999999943,0.45999999999999375,0.28999999999999204,-0.4200000000000017,-0.5799999999999983,-0.3100000000000023,-0.490000000000002,-0.2599999999999909,-0.6499999999999986,-0.39000000000000057,-0.8799999999999955,NA,NA,0.23999999999999488,0,NA,NA,-0.4099999999999966,-0.7900000000000063,0.3200000000000074,0.21999999999999886
1970,-0.5099999999999909,-0.3299999999999983,0.15000000000000568,-0.04999999999999716,0.1700000000000017,0.3299999999999983,0.730000000000004,0.8199999999999932,-0.38000000000000966,-0.6400000000000006,0.25,0.1700000000000017,0.5099999999999909,0.3100000000000023,NA,NA,-0.07000000000000739,0.20000000000000284,0.1599999999999966,0.29000000000000625,NA,NA,0.269999999999996,0.1700000000000017,0.21999999999999886,0.010000000000005116,0.9900000000000091,0.9799999999999898,0.12999999999999545,0.14000000000000057,0.8300000000000125,0.519999999999996,0.7600000000000051,0.960000000000008,0.7600000000000051,0.960000000000008,0.04999999999999716,-0.010000000000005116,0.20999999999999375,0.21999999999999886,0.22000000000001307,0.10999999999999943,0.20000000000000284,0.23999999999999488,0.20000000000000284,0.23999999999999488,NA,NA,NA,NA,0.05999999999998806,-0.3400000000000034,0.25,-0.14000000000000057,0.8599999999999994,-0.46999999999999886,NA,NA,0.6800000000000068,0.8299999999999983,0.05000000000001137,0.10999999999999943,NA,NA,0.030000000000001137,-0.269999999999996,-0.4099999999999966,-0.18999999999999773,-0.3100000000000023,0.37000000000000455,0.22999999999998977,-0.09000000000000341,0.6499999999999915,0.18999999999999773,-1.2700000000000031,0.30999999999999517,-0.12999999999999545,-0.2600000000000051,-0.2600000000000051,-0.25,-0.09999999999999432,-0.14000000000000057,0.5400000000000063,0.740000000000002,0.14999999999999147,0,-0.14000000000000057,-0.030000000000001137,NA,NA,0.5799999999999983,0.5200000000000102,NA,NA,-0.09000000000000341,-0.11999999999999034,0.25,0.25
1971,0.7199999999999989,0.8199999999999932,0.25,0.14999999999999147,0.23999999999999488,0.07000000000000739,-0.28000000000000114,-0.47999999999998977,0.8100000000000023,0.47999999999998977,0.38000000000000966,0.29000000000000625,0.09000000000000341,0.14000000000000057,NA,NA,0.38000000000000966,0.11999999999999034,0.3199999999999932,0.45000000000000284,NA,NA,0.20999999999999375,0.14000000000000057,0.23999999999999488,-0.07000000000000739,-0.3100000000000023,-0.47999999999998977,0.21999999999999886,0.1700000000000017,-0.0800000000000125,-0.25,0.06999999999999318,-0.060000000000002274,0.06999999999999318,-0.060000000000002274,0.5999999999999943,0.37000000000000455,0.3400000000000034,0.35999999999999943,0.5299999999999869,0.4200000000000017,0.3200000000000074,0.3400000000000034,0.3200000000000074,0.3400000000000034,NA,NA,NA,NA,-0.03999999999999204,-0.23000000000000398,0.8500000000000085,0.710000000000008,-0.75,0.10999999999999943,NA,NA,0.3299999999999983,0.1700000000000017,0.7999999999999972,0.8100000000000023,NA,NA,1.0899999999999892,0.75,0.030000000000001137,-0.21999999999999886,0.5600000000000023,0.0899999999999892,0.29000000000000625,0.20000000000000284,0.04000000000000625,0.15000000000000568,0.7899999999999991,-0.14000000000000057,0.46999999999999886,0.5600000000000023,0.5,0.5,0.030000000000001137,-0.4200000000000017,0.010000000000005116,-0.39000000000000057,0.3299999999999983,0.1700000000000017,0.3400000000000034,-0.03999999999999204,NA,NA,0.18000000000000682,-0.2600000000000051,0.4399999999999977,0.5699999999999932,0.3200000000000074,0.1599999999999966,0.3299999999999983,0.37000000000000455
1972,0.4099999999999966,0.23000000000000398,0.3499999999999943,0.29000000000000625,0.3299999999999983,0.3100000000000023,-0.030000000000001137,0.030000000000001137,-0.28999999999999204,-0.25,-0.10999999999999943,-0.15000000000000568,0.5799999999999983,0.45999999999999375,NA,NA,0.28999999999999204,0.6500000000000057,0.3200000000000074,0.09999999999999432,NA,NA,0.3200000000000074,0.1599999999999966,0.060000000000002274,0.010000000000005116,1.0799999999999983,1.3100000000000023,-0.14000000000000057,-0.2400000000000091,0.710000000000008,0.7000000000000028,0.3100000000000023,0.1700000000000017,0.3100000000000023,0.1700000000000017,-0.5699999999999932,-0.8100000000000023,-0.2600000000000051,-0.20999999999999375,-0.2799999999999869,-0.23000000000000398,-0.25,-0.18000000000000682,-0.25,-0.18000000000000682,NA,NA,NA,NA,0.539999999999992,0.710000000000008,-0.6100000000000136,-0.7000000000000028,0.3999999999999915,1.3400000000000034,NA,NA,0.3299999999999983,0.20999999999999375,0.45999999999999375,0.4000000000000057,NA,NA,-0.6799999999999926,-0.730000000000004,0.9499999999999886,1.480000000000004,-0.030000000000001137,-0.5,0.009999999999990905,-0.18999999999999773,0.15000000000000568,0.18999999999999773,0.769999999999996,0.9500000000000028,-0.3299999999999983,0.23000000000000398,-0.23999999999999488,0.35999999999999943,1.0300000000000011,1.269999999999996,2.1499999999999915,2.4299999999999997,-0.14999999999999147,0,0.5799999999999983,0.3100000000000023,NA,NA,0.14000000000000057,0.060000000000002274,0.4200000000000017,0.5500000000000114,-0.3100000000000023,-0.14000000000000057,0.12999999999999545,0.030000000000001137
1973,0.3999999999999915,0.20000000000000284,0.5499999999999972,0.5900000000000034,0.21000000000000796,0.21999999999999886,0.5400000000000063,0.3499999999999943,-0.04000000000000625,0.07000000000000739,0.28999999999999204,0.20000000000000284,0.21999999999999886,0.3500000000000085,NA,NA,0.030000000000001137,-0.28000000000000114,0.29999999999999716,0.12000000000000455,NA,NA,0.20999999999999375,0.21999999999999886,0.3100000000000023,0.1599999999999966,-0.12000000000000455,-0.30000000000001137,0.01999999999999602,0.5700000000000074,0.6500000000000057,0.35999999999999943,0.12999999999999545,0.20999999999999375,0.12999999999999545,0.20999999999999375,-0.29999999999999716,-0.75,0.21000000000000796,0.1700000000000017,0.18999999999999773,0.020000000000010232,0.23999999999999488,0.21999999999999886,0.23999999999999488,0.21999999999999886,NA,NA,NA,NA,-0.04999999999999716,-0.18000000000000682,0.3100000000000023,0.12999999999999545,0.480000000000004,-0.6700000000000017,NA,NA,-0.0799999999999983,0,0.09000000000000341,0.22999999999998977,NA,NA,0.20000000000000284,0.4000000000000057,0.5799999999999983,-0.8799999999999955,-0.28000000000000114,0.10000000000000853,0.36000000000001364,0.5099999999999909,0.19999999999998863,-0.010000000000005116,0.6800000000000068,-0.6300000000000026,0.3499999999999943,-0.5499999999999972,0.39000000000000057,-0.5799999999999983,0.12999999999999545,-0.14000000000000057,-0.6400000000000006,-0.480000000000004,-0.060000000000002274,0.03999999999999915,-0.4300000000000068,-0.13000000000000966,NA,NA,0.18999999999999773,0.12999999999999545,0.23000000000000398,0.14999999999999147,0.20999999999999375,0.10999999999999943,0.20999999999999375,0.20000000000000284
1974,-0.20999999999999375,-0.21000000000000796,0.05000000000001137,-0.10000000000000853,0.3100000000000023,0.3499999999999943,-0.13000000000000966,-0.04999999999999716,0.46999999999999886,0.1799999999999926,0.07000000000000739,0.060000000000002274,0.5100000000000051,0.18999999999999773,NA,NA,-0.09000000000000341,0.23000000000000398,0.1700000000000017,0.14999999999999147,NA,NA,0.28000000000000114,0.4000000000000057,0.28999999999999204,-0.030000000000001137,0.4100000000000108,0.3200000000000074,0.4000000000000057,-0.1600000000000108,-0.12000000000000455,-0.03999999999999204,0.4300000000000068,0.2400000000000091,0.4300000000000068,0.2400000000000091,0.6099999999999994,0.3100000000000023,0.1700000000000017,0.20999999999999375,-0.05000000000001137,0.20000000000000284,0.18000000000000682,0.20000000000000284,0.18000000000000682,0.20000000000000284,NA,NA,NA,NA,-0.3199999999999932,-0.3299999999999983,-0.03999999999999204,-0.0799999999999983,0.5400000000000063,-0.39000000000000057,NA,NA,0.7800000000000011,0.6099999999999994,0.3400000000000034,0.4900000000000091,NA,NA,0.05999999999998806,-0.21999999999999886,-0.1699999999999875,0.18999999999999773,0.25,-0.37000000000000455,0.46999999999999886,0.28000000000000114,0.2600000000000051,0.37000000000000455,1.1700000000000017,1.8800000000000026,-0.06999999999999318,0.36999999999999034,-0.010000000000005116,0.46999999999999886,0.3400000000000034,0.6200000000000045,0.730000000000004,0.3500000000000085,0.20999999999999375,-0.14999999999999858,0.29000000000000625,0.01999999999999602,NA,NA,0.18000000000000682,0.04000000000000625,0.3999999999999915,0.4899999999999949,0.04000000000000625,-0.23000000000000398,0.5300000000000011,0.5600000000000023
1975,0.9099999999999966,0.9000000000000057,0.0799999999999983,0.21999999999999886,-0.020000000000010232,0.010000000000005116,-0.05999999999998806,-0.3299999999999983,-0.6599999999999966,-1.1999999999999886,0.3299999999999983,0.269999999999996,0.45000000000000284,0.3299999999999983,NA,NA,0.4000000000000057,0.22999999999998977,-0.39000000000000057,-0.39000000000000057,NA,NA,0,-0.18000000000000682,0.18000000000000682,0.3500000000000085,0.4199999999999875,0.37000000000000455,-0.3100000000000023,-0.9399999999999977,0.5799999999999983,0.5,0.12000000000000455,0.0899999999999892,0.12000000000000455,0.0899999999999892,0.30999999999998806,0.8100000000000023,0.2599999999999909,0.29000000000000625,0.5900000000000034,0.36999999999999034,0.20999999999999375,0.2600000000000051,0.20999999999999375,0.2600000000000051,NA,NA,NA,NA,0.269999999999996,0.04000000000000625,0.6199999999999903,0.5300000000000011,0.7599999999999909,1.1599999999999966,NA,NA,0.009999999999990905,-0.14000000000000057,0.5099999999999909,0.5,NA,NA,-0.14000000000000057,-0.6400000000000006,-0.13000000000000966,0.09999999999999432,-0.5799999999999983,-1.0399999999999991,0.0799999999999983,-0.1599999999999966,0.09000000000000341,0.01999999999999602,-0.20000000000000284,-0.11999999999999744,0.46999999999999886,0.10000000000000853,0.4200000000000017,0.12000000000000455,-0.3400000000000034,-0.7600000000000051,0.1700000000000017,-0.6600000000000108,-0.5499999999999972,-0.6500000000000057,0.23000000000000398,0.030000000000001137,NA,NA,0.04999999999999716,-0.030000000000001137,0.39000000000000057,0.4000000000000057,-0.45000000000000284,-0.8299999999999983,0.6099999999999994,0.539999999999992
1976,0,0.030000000000001137,0.35999999999999943,0.5300000000000011,0.20000000000000284,0.0799999999999983,0.3399999999999892,0.35999999999999943,0,-0.2600000000000051,0.4399999999999977,0.37999999999999545,0.12999999999999545,0.09999999999999432,NA,NA,0.18999999999999773,0.05000000000001137,0.35999999999999943,0.29000000000000625,NA,NA,0.480000000000004,0.4900000000000091,-0.29999999999999716,-0.35999999999999943,0.35999999999999943,0.269999999999996,-0.3499999999999943,-0.37999999999999545,0.18999999999999773,0.10999999999999943,0.3299999999999983,0.13000000000000966,0.3299999999999983,0.13000000000000966,-0.29999999999999716,0.029999999999986926,-0.029999999999986926,0.01999999999999602,-0.060000000000002274,0.04000000000000625,-0.01999999999999602,0.01999999999999602,-0.01999999999999602,0.01999999999999602,NA,NA,NA,NA,0.10999999999999943,0.3499999999999943,0.010000000000005116,0.18999999999999773,1.2199999999999989,1.480000000000004,NA,NA,0.35999999999999943,0.3100000000000023,0.4100000000000108,0.37999999999999545,NA,NA,0.30000000000001137,-0.07000000000000739,-0.09000000000000341,-0.060000000000002274,0.23000000000000398,0.03999999999999915,0.1700000000000017,0.060000000000002274,0.14000000000000057,0.29999999999999716,0.3400000000000034,0.6000000000000014,0.09999999999999432,0.28000000000000114,0.12000000000000455,0.269999999999996,0.21999999999999886,-0.18999999999999773,0.1799999999999926,0.3500000000000085,-0.1700000000000017,-0.28999999999999915,0.1599999999999966,0.1600000000000108,NA,NA,0.009999999999990905,-0.010000000000005116,0.3200000000000074,0.4099999999999966,-0.030000000000001137,0.10999999999999943,0.22000000000001307,0.35999999999999943
1977,0.6500000000000057,0.6699999999999875,0.37999999999999545,0.3100000000000023,0.6500000000000057,0.6299999999999955,-0.4200000000000017,-0.730000000000004,0.04000000000000625,-0.14000000000000057,0.28999999999999204,0.25,0.5400000000000063,0.35999999999999943,NA,NA,0.010000000000005116,0.05999999999998806,0.45000000000000284,0.15000000000000568,NA,NA,0.7099999999999937,0.6400000000000006,0.9699999999999989,0.7999999999999972,0.5200000000000102,0.46999999999999886,0.0899999999999892,0.12000000000000455,0.6299999999999955,0.4199999999999875,0.6400000000000006,0.5499999999999972,0.6400000000000006,0.5499999999999972,0.5200000000000102,0.12000000000000455,0.45999999999999375,0.46999999999999886,0.37000000000000455,0.46999999999999886,0.46999999999999886,0.480000000000004,0.46999999999999886,0.480000000000004,NA,NA,NA,NA,0.5,0.0799999999999983,0.1599999999999966,0.12999999999999545,-0.6499999999999915,-0.5600000000000023,NA,NA,0.46000000000000796,0.28000000000000114,0.5699999999999932,0.5400000000000063,NA,NA,-0.21999999999999886,-0.09999999999999432,1.7000000000000028,0.9400000000000119,-0.23999999999999488,0.3100000000000023,0.5999999999999943,0.5499999999999972,0.46999999999999886,0.2400000000000091,-0.7400000000000091,-0.5600000000000023,-0.03999999999999204,-0.4100000000000108,-0.09000000000000341,-0.4099999999999966,0.060000000000002274,-0.23999999999999488,1.220000000000013,1.2399999999999949,0.14000000000000057,-0.36999999999999744,0.18999999999999773,-0.2600000000000051,NA,NA,0.6099999999999994,0.25,0.1799999999999926,0.020000000000010232,-0.010000000000005116,-0.5499999999999972,0.4099999999999966,0.3299999999999983
1978,0.269999999999996,0.2600000000000051,0.21000000000000796,-0.060000000000002274,0,-0.09999999999999432,0.19000000000001194,0.5,-0.13000000000000966,-0.1700000000000017,0.35999999999999943,0.28000000000000114,-0.020000000000010232,-0.06999999999999318,NA,NA,0.04999999999999716,0.09000000000000341,-0.10999999999999943,-0.18000000000000682,NA,NA,0.05000000000001137,-0.01999999999999602,-0.25,-0.21000000000000796,0.25,0.14000000000000057,0.05000000000001137,-0.3400000000000034,0.4700000000000131,0.6200000000000045,0.11999999999999034,0.11999999999999034,0.11999999999999034,0.11999999999999034,0.5999999999999943,0.7600000000000051,-0.07000000000000739,-0.060000000000002274,-0.3100000000000023,-0.060000000000002274,-0.060000000000002274,-0.0799999999999983,-0.060000000000002274,-0.0799999999999983,NA,NA,NA,NA,-0.28000000000000114,-0.6199999999999903,0.14000000000000057,-0.14000000000000057,0.03999999999999204,0.4899999999999949,NA,NA,0.3999999999999915,0.28000000000000114,0.35999999999999943,0.28999999999999204,NA,NA,-0.21999999999999886,-0.20000000000000284,-0.5099999999999909,0.3299999999999983,-0.05000000000001137,-0.18000000000000682,-0.030000000000001137,-0.14000000000000057,-0.04999999999999716,0.09999999999999432,2.8500000000000085,2.019999999999996,0.75,0.7800000000000011,0.8500000000000085,0.8700000000000045,0.009999999999990905,-0.18999999999999773,0.25,0.6200000000000045,0.04000000000000625,0.00999999999999801,-0.15000000000000568,0.15000000000000568,NA,NA,0.12000000000000455,0.04999999999999716,0.4900000000000091,0.44999999999998863,-0.01999999999999602,-0.12999999999999545,0.14000000000000057,0.21000000000000796
1979,0.6599999999999966,0.519999999999996,0.3199999999999932,0.3400000000000034,0.45999999999999375,0.519999999999996,0.35999999999999943,-0.14000000000000057,-0.09999999999999432,-0.6200000000000045,0.27000000000001023,0.4000000000000057,0.13000000000000966,0.4299999999999926,NA,NA,0.09000000000000341,0.12999999999999545,0.030000000000001137,-0.06999999999999318,NA,NA,0.4199999999999875,0.46999999999999886,-0.010000000000005116,-0.3199999999999932,0.5699999999999932,0.4200000000000017,-0.3300000000000125,-0.1599999999999966,0.11999999999999034,0.4000000000000057,0.3200000000000074,0.23000000000000398,0.3200000000000074,0.23000000000000398,-0.04000000000000625,-0.3200000000000074,0.12000000000000455,0.12000000000000455,0.14000000000000057,0.010000000000005116,0.12000000000000455,0.14000000000000057,0.12000000000000455,0.14000000000000057,NA,NA,NA,NA,0.3400000000000034,0.06999999999999318,0.5200000000000102,0.04000000000000625,0.07000000000000739,0.3299999999999983,NA,NA,0.3500000000000085,0.29999999999999716,0.5400000000000063,0.46999999999999886,NA,NA,0.18999999999999773,-0.4200000000000017,0.7199999999999989,0.5799999999999983,-0.39000000000000057,-0.5799999999999912,0.4099999999999966,0.4900000000000091,0.19999999999998863,-0.18999999999999773,-0.10000000000000853,-0.75,0.09999999999999432,0.10999999999999943,0.04999999999999716,0.04999999999999716,0.3400000000000034,0.35999999999999943,0.7599999999999909,0.8400000000000034,-0.21000000000000796,-0.3399999999999963,0.4300000000000068,0.20999999999999375,NA,NA,0.030000000000001137,0.04000000000000625,0.1599999999999966,-0.01999999999999602,-0.1599999999999966,-0.3100000000000023,0.4299999999999926,0.39000000000000057
1980,0.23000000000000398,0.2400000000000091,0.07000000000000739,0.1700000000000017,0.14000000000000057,-0.03999999999999204,-0.10999999999999943,-0.1599999999999966,-0.46999999999999886,-0.009999999999990905,0.12999999999999545,0.28999999999999204,0.06999999999999318,-0.0899999999999892,NA,NA,-0.4200000000000017,-0.5099999999999909,-0.15000000000000568,-0.05000000000001137,NA,NA,0.30000000000001137,0.21999999999999886,-0.22999999999998977,-0.01999999999999602,0.5,0.5499999999999972,0.060000000000002274,0.05999999999998806,0.3100000000000023,0.2599999999999909,0.12000000000000455,0.10000000000000853,0.12000000000000455,0.10000000000000853,0.10000000000000853,0.20000000000000284,0.37999999999999545,0.45000000000000284,0.6700000000000017,0.5699999999999932,0.35999999999999943,0.44999999999998863,0.35999999999999943,0.44999999999998863,NA,NA,NA,NA,-0.4099999999999966,-0.7000000000000028,0.09999999999999432,0.5400000000000063,0.7299999999999898,-0.5699999999999932,NA,NA,-0.060000000000002274,-0.04999999999999716,0.009999999999990905,-0.03999999999999204,NA,NA,0.009999999999990905,0,-0.8200000000000074,1,0.38000000000000966,0.21999999999999886,0.2600000000000051,0.009999999999990905,0.3500000000000085,0.1700000000000017,-0.8100000000000023,0.9300000000000068,-0.6700000000000017,0.20000000000000284,-0.6899999999999977,0.23000000000000398,-0.480000000000004,-0.7199999999999989,0.23000000000000398,-0.07000000000000739,-0.060000000000002274,-0.10000000000000142,-0.29000000000000625,-0.4000000000000057,NA,NA,0.12999999999999545,0.28000000000000114,0.06999999999999318,0.23999999999999488,0.030000000000001137,-0.0799999999999983,-0.1799999999999926,-0.030000000000001137
